"(PDH-TSV 4.0) (Iran Standard Time)(-210)"	"\\SALAVATI-989DEF\Memory\Cache Bytes"	"\\SALAVATI-989DEF\Memory\Pool Paged Allocs"	"\\SALAVATI-989DEF\Memory\System Driver Total Bytes"	"\\SALAVATI-989DEF\System\Context Switches/sec"	"\\SALAVATI-989DEF\Thread(_Total/_Total)\Context Switches/sec"
"12/11/2009 16:47:06.984"	"46481408"	"49051"	"2215936"	"1272.875174591946"	"1267.8677978232915"
"12/11/2009 16:47:07.984"	"46714880"	"49281"	"2215936"	"1252.0523645329265"	"1255.0717834184561"
"12/11/2009 16:47:08.984"	"46448640"	"49240"	"2215936"	"1329.2684343572153"	"1329.2684343572153"
"12/11/2009 16:47:09.984"	"46759936"	"49956"	"2215936"	"2417.9421827963433"	"2417.9421827963433"
"12/11/2009 16:47:10.984"	"46768128"	"49911"	"2215936"	"1324.8797565343118"	"921.7435615032291"
"12/11/2009 16:47:11.984"	"46956544"	"50015"	"2215936"	"1313.3901963497415"	"1313.3901963497415"
"12/11/2009 16:47:12.984"	"46821376"	"49859"	"2215936"	"1247.3686902011016"	"1247.3686902011016"
"12/11/2009 16:47:13.984"	"46919680"	"49973"	"2215936"	"1221.057009209587"	"1221.057009209587"
"12/11/2009 16:47:14.984"	"46923776"	"49945"	"2215936"	"1236.6819349720161"	"1236.6819349720161"
"12/11/2009 16:47:15.984"	"46747648"	"49892"	"2215936"	"1270.8943106153449"	"1267.9202989680391"
"12/11/2009 16:47:16.984"	"46850048"	"49862"	"2215936"	"1292.3247463405789"	"1273.3052496864573"
"12/11/2009 16:47:17.984"	"46944256"	"49938"	"2215936"	"1363.4042496394659"	"1363.4042496394659"
"12/11/2009 16:47:18.984"	"46956544"	"50605"	"2215936"	"3304.7902101362297"	"3301.7812964395957"
"12/11/2009 16:47:19.984"	"46981120"	"50574"	"2215936"	"2211.1958954591873"	"2214.2166548792138"
"12/11/2009 16:47:20.984"	"47017984"	"50533"	"2215936"	"2456.7020837720079"	"2445.7657329336862"
"12/11/2009 16:47:21.984"	"47063040"	"50514"	"2215936"	"1407.6876239299033"	"1407.6876239299033"
"12/11/2009 16:47:22.984"	"47104000"	"50613"	"2215936"	"1420.0648601608989"	"1420.0648601608989"
"12/11/2009 16:47:23.984"	"47063040"	"50578"	"2215936"	"1360.0956673185492"	"1360.0956673185492"
"12/11/2009 16:47:24.984"	"47079424"	"50547"	"2215936"	"1411.1759691121479"	"1411.1759691121479"
"12/11/2009 16:47:25.984"	"47034368"	"50599"	"2215936"	"1602.4117570099597"	"1591.2698294959841"
"12/11/2009 16:47:26.984"	"47173632"	"50526"	"2215936"	"1369.0449492079724"	"1369.0449492079724"
"12/11/2009 16:47:27.984"	"47341568"	"51172"	"2215936"	"6241.0333110137244"	"6243.0288452458626"
"12/11/2009 16:47:28.984"	"47316992"	"51136"	"2215936"	"6199.5386951523888"	"6194.532607704753"
"12/11/2009 16:47:29.984"	"47378432"	"51259"	"2215936"	"6189.1505960300428"	"6189.1505960300428"
