"(PDH-TSV 4.0) (Iran Standard Time)(-210)"	"\\SALAVATI-ADBF30\Memory\Cache Bytes"	"\\SALAVATI-ADBF30\Memory\Pool Paged Allocs"	"\\SALAVATI-ADBF30\Memory\System Driver Total Bytes"	"\\SALAVATI-ADBF30\System\Context Switches/sec"	"\\SALAVATI-ADBF30\Thread(_Total/_Total)\Context Switches/sec"
"12/11/2009 13:25:24.796"	"65183744"	"56455"	"3018752"	"3808.1635960198996"	"3808.1635960198996"
"12/11/2009 13:25:25.796"	"65466368"	"56568"	"3018752"	"3185.1130538664224"	"3185.1130538664224"
"12/11/2009 13:25:26.796"	"65490944"	"56525"	"3018752"	"2943.8302237162357"	"2942.8272151221245"
"12/11/2009 13:25:27.796"	"64917504"	"56427"	"3018752"	"2778.7548128863482"	"2778.7548128863482"
"12/11/2009 13:25:28.796"	"65032192"	"56578"	"3018752"	"2899.355096564047"	"2890.3103146336916"
"12/11/2009 13:25:29.796"	"65122304"	"56492"	"3018752"	"2921.9908092498663"	"2919.0233168911154"
"12/11/2009 13:25:30.796"	"64696320"	"56629"	"3018752"	"2791.1595821805658"	"2272.4573880801518"
"12/11/2009 13:25:31.796"	"64671744"	"56515"	"3018752"	"2649.1263659706783"	"936.64103683030055"
"12/11/2009 13:25:32.796"	"64753664"	"56542"	"3018752"	"2783.2889988007055"	"2783.2889988007055"
"12/11/2009 13:25:33.796"	"64978944"	"56518"	"3018752"	"2672.0153178303863"	"2672.0153178303863"
"12/11/2009 13:25:34.796"	"65036288"	"56530"	"3018752"	"2629.4802980160657"	"2629.4802980160657"
"12/11/2009 13:25:35.796"	"65126400"	"56542"	"3018752"	"2627.4463805484197"	"2627.4463805484197"
"12/11/2009 13:25:36.796"	"65191936"	"56449"	"3018752"	"2588.8168318973462"	"2584.7969299844622"
"12/11/2009 13:25:37.796"	"65294336"	"56573"	"3018752"	"2670.2176031223566"	"2208.9342460154085"
"12/11/2009 13:25:38.796"	"64937984"	"56474"	"3018752"	"2665.2281547064194"	"2665.2281547064194"
"12/11/2009 13:25:39.796"	"64991232"	"56488"	"3018752"	"2650.5348352713081"	"2650.5348352713081"
"12/11/2009 13:25:40.796"	"65085440"	"56486"	"3018752"	"2620.6985236844775"	"2623.7142872330214"
"12/11/2009 13:25:41.796"	"65138688"	"56516"	"3018752"	"2733.8068139511261"	"2729.8490769783411"
"12/11/2009 13:25:42.796"	"65155072"	"56399"	"3018752"	"2849.5421099000787"	"2852.5511300794874"
"12/11/2009 13:25:43.796"	"65265664"	"56505"	"3018752"	"2662.2629424516854"	"2655.2092556245993"
"12/11/2009 13:25:44.796"	"65437696"	"56380"	"3018752"	"2462.2178900146064"	"2465.2072278009455"
"12/11/2009 13:25:45.796"	"65597440"	"56538"	"3018752"	"2584.1781359666388"	"2567.1769640194898"
"12/11/2009 13:25:46.796"	"65081344"	"56438"	"3018752"	"2648.0789553206173"	"2288.5123454833843"
"12/11/2009 13:25:47.796"	"65159168"	"56453"	"3018752"	"2498.0212432807052"	"2223.9342008553917"
"12/11/2009 13:25:48.796"	"65196032"	"56468"	"3018752"	"2583.7087463786115"	"2583.7087463786115"
"12/11/2009 13:25:49.796"	"64851968"	"56485"	"3018752"	"2724.2973088597669"	"2727.277940488716"
"12/11/2009 13:25:50.796"	"64913408"	"56487"	"3018752"	"2494.6660598445278"	"2495.6740057272932"
"12/11/2009 13:25:51.796"	"64913408"	"56392"	"3018752"	"2721.8741989501741"	"2711.9439756778274"
"12/11/2009 13:25:52.796"	"65056768"	"56520"	"3018752"	"2573.9532551565485"	"2576.9778770780017"
"12/11/2009 13:25:53.796"	"65069056"	"56418"	"3018752"	"2675.7290823317303"	"2675.7290823317303"
"12/11/2009 13:25:54.796"	"65347584"	"56510"	"3018752"	"2632.043083677936"	"2632.043083677936"
"12/11/2009 13:25:55.796"	"65355776"	"56396"	"3018752"	"2778.1864349321277"	"2778.1864349321277"
"12/11/2009 13:25:56.796"	"64884736"	"56413"	"3018752"	"2591.4635018179488"	"2590.470223358072"
"12/11/2009 13:25:57.796"	"64905216"	"56309"	"3018752"	"2608.5280516761673"	"2608.5280516761673"
"12/11/2009 13:25:58.796"	"65048576"	"56469"	"3018752"	"2804.3438787115301"	"2797.392601391778"
"12/11/2009 13:25:59.796"	"65064960"	"56357"	"3018752"	"2720.4644463709024"	"2723.486065526442"
"12/11/2009 13:26:00.796"	"65359872"	"56497"	"3018752"	"2587.7096580486418"	"2581.7033687069425"
"12/11/2009 13:26:01.796"	"65335296"	"56396"	"3018752"	"2604.3800839072624"	"2606.3666438492205"
"12/11/2009 13:26:02.796"	"65417216"	"56408"	"3018752"	"2641.5491244618247"	"2641.5491244618247"
"12/11/2009 13:26:03.796"	"65429504"	"56419"	"3018752"	"2599.3995506428246"	"2596.375821037579"
"12/11/2009 13:26:04.796"	"65470464"	"56428"	"3018752"	"2658.8914698623994"	"2658.8914698623994"
"12/11/2009 13:26:05.796"	"65662976"	"56393"	"3018752"	"2539.550983466168"	"2539.550983466168"
"12/11/2009 13:26:06.796"	"65216512"	"56406"	"3018752"	"2621.9016049309575"	"2495.7244530453067"
"12/11/2009 13:26:07.796"	"65290240"	"56418"	"3018752"	"2552.1114513605157"	"2552.1114513605157"
"12/11/2009 13:26:08.796"	"65355776"	"56430"	"3018752"	"2599.7162876320886"	"2599.7162876320886"
"12/11/2009 13:26:09.796"	"65454080"	"56459"	"3018752"	"2472.2661314129746"	"2469.2898880766024"
"12/11/2009 13:26:10.796"	"65499136"	"56343"	"3018752"	"2548.7991763659552"	"2551.8001173114408"
"12/11/2009 13:26:11.796"	"65208320"	"56487"	"3018752"	"2652.4984332880467"	"2651.4894951239962"
"12/11/2009 13:26:12.796"	"65236992"	"56374"	"3018752"	"2591.4634416957047"	"2588.4836063852076"
"12/11/2009 13:26:13.796"	"65269760"	"56408"	"3018752"	"2745.642802269153"	"2742.6189665838347"
"12/11/2009 13:26:14.796"	"65302528"	"56295"	"3018752"	"2625.2997875620795"	"2622.3119653455824"
"12/11/2009 13:26:15.796"	"64937984"	"56432"	"3018752"	"2666.7669903443534"	"2664.7746354767073"
